frame,num_dets,num_tracks,unmatched_dets,active_ids
4018,24,23,1,1;63;286;679;813;1021;1058;1292;1313;1360;1397;1406;1416;1485;1486;1490;1506;1528;1531;1541;1544;1558;1588
4019,27,26,1,63;286;679;813;954;1021;1058;1292;1313;1360;1397;1406;1416;1485;1486;1490;1506;1528;1531;1541;1544;1558;1579;1588;1589;1621
4020,23,22,1,63;679;813;1021;1058;1292;1313;1360;1397;1406;1416;1485;1486;1490;1506;1528;1531;1544;1558;1579;1588;1621
4021,24,24,0,63;679;813;1021;1058;1292;1360;1381;1397;1406;1416;1485;1486;1490;1506;1528;1531;1541;1544;1558;1588;1589;1621;1622
4022,22,22,0,63;679;813;1021;1058;1292;1360;1397;1406;1416;1486;1490;1506;1528;1531;1541;1544;1558;1588;1589;1621;1622
4023,22,21,1,63;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1490;1506;1528;1531;1544;1558;1589;1621
4024,21,21,0,63;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1475;1486;1490;1506;1528;1531;1544;1558;1621
4025,19,19,0,63;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1490;1506;1528;1531;1544;1558
4026,19,19,0,63;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1490;1506;1528;1531;1544;1558;1589
4027,18,18,0,63;679;813;1021;1058;1292;1360;1381;1397;1406;1416;1490;1506;1528;1531;1544;1558;1589
4028,26,25,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1397;1406;1416;1486;1487;1490;1506;1528;1531;1544;1558;1575;1621;1622
4029,24,23,1,63;679;813;1021;1058;1292;1313;1360;1381;1387;1397;1406;1416;1486;1487;1490;1506;1528;1531;1544;1558;1621;1622
4030,22,22,0,63;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1455;1486;1487;1490;1506;1528;1531;1544;1558;1621
4031,24,24,0,63;579;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1487;1490;1506;1528;1531;1544;1558;1575;1621;1622
4032,23,23,0,63;286;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1490;1506;1528;1531;1544;1558;1575;1621;1622
4033,25,23,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1490;1506;1528;1531;1544;1558;1575;1621;1622
4034,23,22,1,63;286;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1486;1490;1506;1528;1531;1544;1558;1575;1622
4035,24,23,1,63;286;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1455;1486;1490;1506;1528;1531;1544;1558;1575;1589
4036,25,23,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1397;1406;1416;1446;1455;1486;1490;1506;1528;1531;1544;1558;1575
4037,24,22,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1486;1490;1506;1522;1528;1531;1544;1558;1575
4038,26,21,5,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1486;1490;1506;1522;1528;1531;1544;1558
4039,26,23,3,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1486;1490;1506;1522;1528;1531;1544;1558;1589;1630
4040,25,23,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1485;1486;1490;1506;1522;1528;1531;1544;1558;1622
4041,26,24,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1485;1486;1490;1506;1522;1528;1531;1544;1558;1579;1630
4042,27,26,1,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1485;1486;1490;1506;1522;1528;1531;1544;1558;1575;1589;1630;1635
4043,27,25,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1485;1486;1490;1506;1522;1528;1531;1544;1558;1589;1630;1635
4044,26,24,2,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1475;1485;1486;1490;1506;1522;1528;1531;1544;1558;1589
4045,24,23,1,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1455;1485;1486;1490;1506;1522;1528;1531;1544;1558;1589
4046,22,22,0,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1406;1416;1455;1486;1490;1506;1522;1528;1531;1544;1558
4047,24,23,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1406;1416;1455;1486;1490;1506;1522;1528;1531;1544;1558;1589
4048,25,23,2,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1406;1416;1455;1486;1487;1490;1506;1522;1528;1531;1544;1558
4049,24,23,1,63;286;679;813;1021;1058;1292;1313;1381;1387;1406;1416;1455;1486;1487;1490;1506;1522;1528;1531;1544;1558;1575
4050,23,22,1,63;286;679;813;1021;1058;1292;1313;1381;1406;1416;1459;1486;1490;1506;1522;1528;1544;1558;1575;1588;1621
4051,22,22,0,63;286;679;813;1021;1058;1292;1313;1381;1387;1406;1416;1459;1487;1490;1506;1522;1528;1544;1558;1621;1644
4052,22,21,1,63;286;679;813;1021;1058;1292;1313;1381;1387;1406;1416;1459;1490;1506;1522;1528;1544;1558;1621;1644
4053,22,21,1,63;286;679;813;1021;1058;1292;1313;1381;1387;1406;1416;1459;1475;1485;1490;1506;1522;1528;1544;1558
4054,24,23,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1406;1416;1459;1485;1487;1490;1506;1522;1528;1536;1544;1558;1621
4055,22,22,0,63;286;679;813;1021;1058;1292;1313;1360;1381;1406;1416;1459;1485;1487;1490;1506;1522;1528;1544;1558;1621
4056,22,22,0,63;286;679;813;1021;1058;1292;1313;1360;1381;1406;1416;1459;1485;1490;1506;1522;1528;1531;1544;1558;1575
4057,23,22,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1406;1416;1427;1459;1485;1487;1490;1506;1522;1528;1558;1621
4058,22,20,2,63;286;679;813;1021;1058;1292;1360;1381;1406;1416;1446;1459;1485;1487;1490;1506;1522;1528;1621
4059,22,21,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1485;1490;1506;1522;1528;1621
4060,20,20,0,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1446;1459;1485;1490;1506;1522;1528;1621
4061,21,20,1,63;286;679;813;1021;1058;1292;1313;1360;1381;1406;1416;1446;1459;1485;1487;1490;1506;1522;1528
4062,21,21,0,63;286;679;813;1021;1058;1292;1313;1360;1381;1387;1397;1406;1416;1446;1459;1485;1490;1506;1522;1528
4063,18,18,0,63;679;813;1021;1058;1292;1360;1381;1406;1416;1445;1446;1459;1490;1506;1522;1528;1644
4064,21,21,0,63;286;679;813;1021;1058;1292;1360;1381;1387;1406;1416;1445;1446;1459;1490;1506;1522;1528;1622;1644
4065,21,19,2,63;286;579;679;813;1058;1292;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1644
4066,22,21,1,63;579;679;813;1058;1106;1292;1381;1387;1406;1416;1446;1459;1490;1506;1510;1522;1528;1544;1622;1644
4067,22,21,1,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1622;1644
4068,21,21,0,63;286;679;813;1058;1292;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1622;1644;1651
4069,22,22,0,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1558;1644;1651
4070,22,22,0,63;286;679;813;954;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1644;1651
4071,22,21,1,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1644;1651
4072,22,21,1,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1490;1506;1522;1528;1544;1644;1651
4073,23,22,1,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1490;1506;1522;1528;1544;1575;1644
4074,24,21,3,63;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1487;1490;1506;1522;1528;1544;1644
4075,23,20,3,63;679;813;1058;1292;1360;1381;1387;1406;1416;1446;1459;1486;1487;1490;1506;1522;1528;1544;1644
4076,24,20,4,63;679;813;1058;1292;1360;1381;1387;1406;1416;1446;1459;1486;1487;1506;1522;1528;1544;1644;1655
4077,24,22,2,63;679;813;1058;1106;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1487;1506;1522;1528;1544;1644;1655
4078,24,22,2,63;679;813;1058;1106;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1487;1506;1522;1528;1544;1644;1658
4079,23,22,1,63;679;813;1058;1106;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1487;1506;1522;1528;1544;1644;1658
4080,23,21,2,63;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1487;1506;1522;1528;1544;1644;1658
4081,26,21,5,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1506;1522;1528;1544;1644;1658
4082,24,22,2,63;286;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1446;1459;1486;1506;1522;1528;1544;1575;1644;1658
4083,24,24,0,63;286;679;813;954;1058;1292;1313;1360;1381;1406;1416;1446;1459;1486;1506;1522;1528;1544;1575;1644;1658;1663;1664
4084,23,23,0,63;286;679;813;954;1058;1292;1360;1381;1406;1416;1446;1459;1486;1506;1522;1528;1544;1579;1644;1658;1663;1664
4085,26,25,1,63;286;679;813;1058;1292;1313;1360;1381;1406;1416;1446;1455;1459;1486;1506;1522;1528;1541;1544;1575;1644;1658;1663;1664
4086,24,22,2,63;286;679;813;1058;1292;1360;1381;1406;1416;1446;1459;1486;1506;1522;1528;1541;1544;1644;1658;1663;1664
4087,23,22,1,63;286;679;813;1058;1292;1360;1381;1406;1416;1445;1446;1459;1486;1506;1522;1528;1541;1544;1644;1658;1663
4088,23,23,0,63;286;679;813;1058;1292;1360;1381;1406;1416;1445;1446;1459;1486;1506;1522;1528;1541;1544;1558;1644;1663;1668
4089,23,23,0,1;63;286;679;813;1058;1292;1360;1381;1406;1416;1445;1459;1486;1506;1522;1528;1535;1541;1544;1644;1663;1668
4090,24,23,1,1;63;286;679;813;1058;1360;1381;1406;1416;1445;1459;1486;1506;1522;1528;1535;1541;1544;1644;1658;1663;1668
4091,25,24,1,1;63;286;679;813;1058;1360;1406;1416;1445;1446;1459;1486;1506;1522;1528;1535;1541;1544;1579;1644;1658;1663;1668
4092,27,25,2,1;63;286;679;813;1058;1150;1360;1406;1416;1445;1459;1486;1506;1522;1528;1535;1541;1544;1579;1622;1644;1658;1663;1668
4093,26,24,2,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1486;1506;1522;1528;1541;1544;1579;1622;1644;1658;1663;1668
4094,23,23,0,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1486;1506;1522;1528;1535;1544;1579;1622;1663;1668;1671
4095,24,23,1,1;63;286;579;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1544;1579;1658;1663;1664;1668;1671
4096,27,26,1,1;63;579;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1535;1541;1544;1579;1589;1622;1644;1658;1663;1664;1668
4097,24,24,0,1;63;286;579;679;813;1058;1360;1406;1416;1459;1486;1506;1522;1528;1535;1544;1579;1622;1644;1658;1663;1664;1668
4098,23,23,0,1;63;286;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1544;1579;1622;1644;1658;1663;1664;1668
4099,24,23,1,1;63;286;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1544;1579;1622;1644;1658;1663;1664;1668
4100,24,22,2,1;63;286;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1544;1579;1622;1644;1663;1664;1668
4101,24,24,0,1;63;286;679;813;1058;1313;1360;1406;1416;1459;1486;1506;1522;1528;1544;1558;1579;1622;1644;1658;1663;1664;1668
4102,25,24,1,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1486;1506;1522;1528;1541;1544;1558;1579;1644;1658;1663;1668
4103,24,24,0,1;63;286;679;813;1058;1313;1360;1406;1416;1459;1485;1486;1506;1522;1528;1544;1558;1579;1644;1658;1663;1664;1668
4104,25,25,0,1;63;286;679;813;1058;1313;1360;1406;1416;1446;1459;1485;1486;1506;1522;1528;1544;1579;1622;1644;1658;1663;1664;1668
4105,26,24,2,1;63;286;679;813;1058;1360;1397;1406;1416;1459;1485;1486;1506;1522;1528;1544;1558;1579;1622;1658;1663;1664;1668
4106,27,25,2,1;63;286;579;679;813;1058;1313;1360;1397;1406;1416;1445;1446;1459;1485;1486;1506;1522;1528;1544;1579;1658;1663;1668
4107,26,24,2,1;63;286;579;679;813;1058;1313;1360;1406;1416;1445;1446;1459;1485;1486;1506;1528;1544;1579;1658;1663;1668;1671
4108,26,24,2,1;63;286;579;679;813;1058;1313;1360;1406;1416;1445;1446;1459;1485;1486;1506;1528;1544;1579;1658;1663;1671;1680
4109,27,25,2,1;63;286;579;679;813;1058;1313;1360;1406;1416;1445;1446;1459;1485;1486;1506;1528;1544;1579;1658;1663;1668;1671;1680
4110,24,24,0,1;63;286;679;813;1058;1313;1360;1406;1416;1446;1459;1485;1486;1506;1528;1544;1579;1622;1658;1663;1664;1668;1671
4111,25,24,1,1;63;286;679;813;1058;1313;1360;1406;1416;1446;1459;1485;1506;1528;1544;1579;1622;1658;1663;1664;1668;1671;1680
4112,27,25,2,1;63;286;679;813;1058;1313;1381;1406;1416;1446;1459;1485;1506;1522;1528;1544;1558;1579;1622;1663;1664;1668;1671;1680
4113,23,21,2,1;63;286;679;813;1058;1313;1406;1416;1446;1459;1506;1522;1528;1544;1579;1622;1663;1664;1668;1671
4114,20,20,0,1;63;286;679;813;1058;1313;1406;1416;1459;1506;1522;1528;1544;1579;1622;1663;1664;1668;1671
4115,20,20,0,1;63;286;679;813;1058;1313;1397;1406;1416;1459;1506;1522;1528;1544;1579;1622;1663;1664;1668
4116,20,19,1,1;63;286;679;813;1058;1313;1406;1416;1459;1506;1522;1528;1544;1622;1663;1664;1668;1671
4117,22,21,1,1;63;286;679;813;1058;1313;1397;1406;1416;1445;1459;1506;1522;1528;1544;1579;1622;1658;1663;1671
4118,22,20,2,1;63;286;679;813;1058;1313;1406;1416;1459;1506;1522;1528;1544;1579;1622;1663;1664;1668;1671
4119,23,20,3,1;63;286;679;813;954;1058;1313;1406;1416;1459;1506;1522;1528;1544;1579;1622;1663;1664;1671
4120,20,20,0,1;63;286;679;813;954;1058;1313;1406;1416;1459;1506;1522;1528;1544;1658;1663;1664;1668;1691
4121,20,20,0,1;63;286;679;813;954;1058;1313;1397;1406;1416;1459;1506;1522;1528;1544;1658;1664;1668;1691
4122,22,21,1,1;63;286;679;813;954;1058;1313;1406;1416;1445;1459;1506;1522;1528;1544;1579;1658;1664;1668;1691
4123,21,21,0,1;63;286;679;813;1058;1313;1387;1397;1406;1416;1459;1486;1506;1522;1528;1544;1579;1658;1664;1691
4124,21,20,1,1;63;679;813;954;1058;1313;1387;1406;1416;1459;1486;1506;1522;1528;1544;1579;1621;1664;1691
4125,22,18,4,1;63;679;813;954;1058;1313;1387;1406;1416;1445;1459;1506;1522;1528;1544;1579;1664
4126,24,22,2,1;63;286;679;813;954;1058;1313;1387;1406;1416;1445;1459;1487;1506;1522;1528;1544;1579;1635;1658;1664
4127,22,21,1,1;63;286;679;813;954;1058;1313;1387;1406;1416;1445;1459;1486;1506;1522;1528;1544;1579;1664;1695
4128,21,19,2,1;63;286;679;813;954;1058;1313;1387;1406;1416;1459;1506;1522;1528;1544;1579;1635;1695
4129,21,19,2,1;63;286;679;813;954;1058;1313;1387;1406;1416;1459;1506;1522;1528;1544;1579;1635;1695
4130,22,22,0,1;63;286;679;813;954;1058;1313;1387;1406;1416;1459;1487;1506;1522;1528;1544;1579;1621;1635;1691;1695
4131,25,25,0,1;63;286;679;813;954;1058;1313;1360;1387;1406;1416;1459;1486;1487;1506;1522;1528;1544;1579;1621;1635;1658;1691;1695
4132,21,21,0,1;63;286;679;813;954;1058;1313;1387;1406;1416;1459;1486;1506;1522;1528;1544;1579;1621;1691;1695
4133,20,20,0,1;63;286;679;813;954;1058;1313;1387;1406;1416;1459;1506;1522;1528;1544;1579;1658;1691;1695
4134,20,19,1,1;63;286;679;813;1058;1313;1387;1406;1416;1445;1459;1506;1522;1528;1544;1579;1691;1695
4135,22,22,0,1;63;286;679;813;954;1058;1313;1387;1406;1416;1445;1459;1485;1506;1522;1528;1544;1579;1621;1691;1695
4136,22,21,1,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1485;1506;1522;1528;1541;1544;1579;1691;1695
4137,21,21,0,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1485;1506;1522;1528;1541;1544;1579;1691;1695
4138,21,20,1,1;63;286;679;813;1058;1313;1360;1406;1416;1445;1459;1485;1506;1522;1528;1544;1579;1691;1695
4139,26,20,6,1;63;286;679;813;954;1058;1360;1406;1416;1445;1459;1485;1506;1522;1528;1544;1579;1691;1695
4140,23,18,5,1;63;286;679;813;1360;1406;1416;1445;1459;1485;1506;1522;1528;1544;1579;1691;1695
4141,20,19,1,1;63;679;813;954;1058;1381;1387;1406;1416;1445;1459;1506;1522;1528;1544;1579;1691;1695
4142,19,19,0,1;63;286;679;813;1313;1381;1387;1406;1416;1445;1459;1506;1522;1528;1544;1691;1695;1705
4143,20,18,2,1;63;679;813;954;1360;1381;1406;1416;1445;1459;1506;1522;1528;1544;1691;1695;1705
4144,23,21,2,1;63;286;679;813;954;1058;1313;1381;1387;1406;1416;1445;1459;1506;1522;1528;1544;1691;1695;1705
4145,21,20,1,1;63;579;679;813;954;1058;1313;1381;1387;1416;1445;1459;1506;1522;1528;1544;1691;1695;1705
4146,19,19,0,1;63;679;813;954;1058;1360;1381;1387;1406;1416;1427;1445;1459;1506;1522;1691;1695;1711
4147,21,20,1,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1691;1695;1711
4148,21,20,1,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1691;1695;1711
4149,21,21,0,1;63;286;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1691;1695;1711
4150,20,20,0,1;63;286;679;813;954;1058;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1691;1695;1711
4151,23,20,3,1;63;286;679;813;954;1058;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1691;1695;1711
4152,23,21,2,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1506;1522;1541;1668;1691;1695;1711
4153,24,22,2,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1485;1506;1522;1541;1668;1691;1695;1711
4154,22,22,0,1;63;679;813;954;1058;1381;1387;1406;1416;1427;1445;1459;1485;1506;1522;1528;1541;1691;1695;1711;1716
4155,24,23,1,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1485;1506;1522;1528;1541;1691;1695;1711;1716
4156,24,22,2,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1445;1459;1506;1522;1528;1541;1691;1695;1711;1716
4157,23,21,2,1;63;286;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1528;1541;1668;1691;1695;1711
4158,21,20,1,1;63;286;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1528;1541;1691;1695;1711
4159,19,18,1,1;63;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1691;1695;1711
4160,23,19,4,1;63;286;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1691;1695;1711
4161,21,20,1,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1644;1691;1695;1711
4162,22,20,2,1;63;679;813;954;1058;1313;1387;1406;1416;1427;1459;1487;1506;1522;1541;1691;1695;1711;1722
4163,20,20,0,1;63;286;679;813;954;1058;1313;1387;1406;1416;1427;1459;1506;1522;1541;1691;1695;1711;1722
4164,22,21,1,1;63;286;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1635;1691;1695;1711;1722
4165,23,21,2,1;63;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1658;1664;1691;1695;1711;1722
4166,26,22,4,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1658;1664;1691;1695;1711;1722
4167,22,21,1,1;63;679;813;954;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1722
4168,21,21,0,1;63;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1579;1664;1691;1695;1711;1722
4169,20,20,0,1;63;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1722
4170,20,19,1,1;63;679;813;1058;1313;1381;1387;1406;1416;1427;1459;1506;1522;1664;1691;1695;1711;1722
4171,21,21,0,1;63;579;679;813;1058;1313;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1722
4172,23,22,1,1;63;679;813;1058;1313;1360;1381;1406;1416;1427;1459;1506;1522;1528;1535;1541;1664;1691;1695;1711;1722
4173,22,22,0,1;63;679;813;1058;1313;1360;1381;1406;1416;1427;1459;1506;1510;1522;1528;1541;1664;1691;1695;1711;1722
4174,22,22,0,1;63;679;813;1058;1360;1381;1387;1406;1416;1427;1459;1485;1506;1510;1522;1528;1575;1664;1691;1695;1711
4175,21,21,0,1;63;679;813;1058;1381;1387;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4176,21,21,0,1;63;679;813;1058;1381;1387;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4177,22,21,1,1;63;679;813;1058;1360;1381;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4178,22,21,1,1;63;679;813;1058;1360;1381;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4179,22,21,1,63;679;813;1058;1292;1381;1387;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4180,22,22,0,63;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4181,23,23,0,63;286;679;813;1058;1292;1313;1360;1381;1406;1416;1427;1459;1485;1506;1510;1522;1528;1541;1664;1691;1695;1711
4182,23,23,0,63;286;679;813;1058;1292;1360;1381;1387;1406;1416;1459;1485;1506;1510;1522;1528;1541;1544;1664;1691;1695;1711
4183,23,23,0,63;286;679;813;1058;1292;1360;1381;1387;1406;1416;1459;1485;1506;1510;1522;1528;1541;1544;1664;1691;1695;1711
4184,23,22,1,63;286;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4185,23,22,1,63;286;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4186,21,21,0,63;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4187,21,21,0,63;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4188,21,20,1,63;679;813;1058;1292;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4189,21,20,1,63;679;813;1058;1292;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1664;1691;1695;1711
4190,21,20,1,63;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1506;1522;1528;1541;1664;1691;1695;1711
4191,25,23,2,63;286;679;813;1058;1292;1313;1381;1387;1406;1416;1427;1459;1506;1522;1528;1541;1622;1664;1691;1695;1711;1722
4192,24,23,1,63;286;679;813;1058;1292;1381;1387;1406;1416;1427;1459;1485;1506;1522;1528;1541;1622;1664;1691;1695;1711;1722
4193,22,22,0,63;286;579;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1705;1711;1722
4194,21,20,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1528;1541;1664;1691;1695;1705;1711
4195,22,21,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1485;1487;1506;1522;1541;1664;1691;1695;1705;1711
4196,20,19,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1579;1664;1691;1695;1711
4197,20,19,1,63;679;1058;1292;1360;1381;1406;1416;1427;1459;1485;1487;1506;1522;1541;1664;1691;1695;1711
4198,19,19,0,1;63;679;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1579;1664;1691;1695;1711
4199,22,20,2,1;63;679;1058;1292;1360;1381;1406;1416;1427;1459;1485;1506;1522;1541;1579;1664;1691;1695;1711
4200,24,21,3,63;579;679;1058;1292;1360;1381;1406;1416;1427;1459;1485;1487;1506;1522;1541;1664;1691;1695;1711;1716
4201,21,21,0,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1485;1487;1506;1522;1541;1664;1691;1695;1711;1716
4202,20,20,0,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1485;1487;1506;1522;1541;1664;1691;1695;1711
4203,19,19,0,63;286;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1485;1506;1522;1664;1691;1695;1711
4204,18,17,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1664;1691;1695;1711
4205,19,18,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4206,18,18,0,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4207,19,19,0,63;286;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4208,19,18,1,63;679;813;1058;1292;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4209,22,20,2,63;679;813;1058;1292;1313;1360;1381;1387;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4210,19,18,1,63;679;813;1058;1292;1313;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711
4211,20,18,2,63;679;813;1058;1292;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1752
4212,23,21,2,63;679;813;1058;1292;1313;1360;1381;1406;1416;1427;1459;1506;1510;1522;1541;1664;1691;1695;1711;1752
4213,21,19,2,679;813;1058;1292;1313;1360;1381;1406;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1752
4214,20,20,0,579;679;813;1058;1292;1313;1360;1381;1416;1427;1459;1506;1522;1541;1664;1691;1695;1711;1752;1755
4215,20,19,1,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1691;1695;1711;1752;1755
4216,23,20,3,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1680;1691;1695;1711;1752;1755
4217,23,19,4,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1691;1695;1711;1752;1755
4218,21,19,2,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1691;1695;1711;1755;1758
4219,21,21,0,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1691;1695;1711;1752;1755;1758;1759
4220,22,21,1,579;679;813;1058;1292;1313;1360;1381;1416;1427;1506;1522;1541;1664;1691;1695;1711;1752;1755;1758;1759
